activityId;workerId;date;companyName;establishmentName;numberOfRuptures;numberProductsOutStorage;numberProductsOutShelf;rateRuptures;rateOutStorage;mixSize;duration;numberOfPictures;averageRating;marker
ObjectId(5e187aabc66a7d0002047eec);5cf2d2b730c6300002c4c1a0;10/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e18930621b5880002536a3d);5dbf4c6abdda6a0002b68276;10/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;2;3;2;0.67;1.0;3;;6;4;0
ObjectId(5e18953121b5880002536d3f);5e0147bd87e3f10002390449;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e18974521b5880002536de7);5dae5fa36b62590002a4cc91;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e18a06580f8070002e3a1d0);5dea5a8b495b9d000273b486;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e18ca250190f70002b79e65);5e069df374d8df0002cff269;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e18d0c48856c200024e6c87);5dec10bef3609700028887a4;10/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e18e215ccfc3f000282209e);5daa32561f47c700024aa1f6;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e18ee09596e600002590af5);5dd55e22d49b8e0002893a62;10/01/2020;MOINHO DO NORDESTE;Condor - Ponta Grossa - Centro;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e18f1e7ccfc3f000282278e);5de93585fbdfee0002c7bb24;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Cajuru;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e190fc6596e6000025917cb);5de78cc8c46ae70002e60466;10/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;2;2;2;0.67;0.67;3;;6;5;0
ObjectId(5e191057596e60000259187a);5de78cc8c46ae70002e60466;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Sítio Cercado;1;1;1;0.33;0.33;3;;6;4;0
ObjectId(5e1910c8ccfc3f00028232be);5de78cc8c46ae70002e60466;10/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Umbará;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e1c743c8a37f600029c27b8);5da5f89c3778a80002097293;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Pinheirinho;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e1c92a2b56d470002af2abd);5dbf4c6abdda6a0002b68276;13/01/2020;MOINHO DO NORDESTE;Condor - Colombo - Maracanã;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e1c9421b56d470002af2b33);5dffe7a0c835730002398fa6;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;3;;6;3;0
ObjectId(5e1c978534e63400021c4369);5dd754ad0c1cb60002db67b3;13/01/2020;MOINHO DO NORDESTE;Condor -  Londrina;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e1ca16b34e63400021c4713);5d1eb0ac05834f0002a6f85f;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Marechal;0;3;0;0.0;1.0;3;;6;3;0
ObjectId(5e1ccc2a554d370002520a39);5da5f89c3778a80002097293;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Brasília;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e1dbd91a24eb0000216d3d7);5df6b310cb2a980002b788d3;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Cajuru;1;3;1;0.33;1.0;3;;6;3;0
ObjectId(5e1dc4a7f734ee00024002e0);5d99276cbcbdb3000288059b;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e1df47de0ecb70002f8f91b);5d99276cbcbdb3000288059b;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;0;0;1;0.0;0.0;3;;6;5;0
ObjectId(5e1e01c7a578f2000247d069);5de71d91c46ae70002e5e4eb;14/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e1e0a150117930002456d34);5d1eb0ac05834f0002a6f85f;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Marechal;0;1;1;0.0;0.33;3;;6;4;0
ObjectId(5e1e0f8bcff3680002309c5f);5de71d91c46ae70002e5e4eb;14/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;2;0;0.0;0.67;3;;6;3;0
ObjectId(5e1e1c84061b7e00029d2797);5daa32561f47c700024aa1f6;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e1e230844112900023e63cd);5d99276cbcbdb3000288059b;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e1f821458eb1e00028e12f4);5dffe7a0c835730002398fa6;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;0;2;0;0.0;0.67;3;;6;3;0
ObjectId(5e1f9aadfa11060002100a7c);5d99276cbcbdb3000288059b;14/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Ahú;2;2;2;0.67;0.67;3;;6;3;0
ObjectId(5e2052bb55931200020de99d);5df6b310cb2a980002b788d3;16/01/2020;MOINHO DO NORDESTE;Condor - Colombo - Maracanã;0;3;0;0.0;1.0;3;;6;4;0
ObjectId(5e207d1c1468de000201a244);5df52cea512e9100022dcd7b;16/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;0;1;0;0.0;0.33;3;;6;3;0
ObjectId(5e20bad8a05e5d0002e3251f);5df52cea512e9100022dcd7b;16/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Umbará;0;2;0;0.0;0.67;3;;6;4;0
ObjectId(5e20db916233b30002abfa47);5dea5a8b495b9d000273b486;16/01/2020;MOINHO DO NORDESTE;Condor - Almirante Tamandaré - Alto Pinheiros;0;1;0;0.0;0.33;3;;6;3;0
ObjectId(5e2198bb4f9a8b00026ef5e0);5ce9c746b9a0660034769abd;16/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e2198fe4f9a8b00026ef61d);5ce9c746b9a0660034769abd;16/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e2199624f9a8b00026ef69c);5ce9c746b9a0660034769abd;16/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;1;1;0.0;0.33;3;;6;5;0
ObjectId(5e21996363196a0002a053ce);5ce9c746b9a0660034769abd;16/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;1;1;0.0;0.33;3;;6;5;0
ObjectId(5e21b8b9fd065b000204e38d);5db0ed3108a9ce00021639c6;17/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Pinheirinho;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e21c73078a7ef0002002abb);5df52cea512e9100022dcd7b;17/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Sítio Cercado;1;1;2;0.33;0.33;3;;6;5;0
ObjectId(5e21fa007ad0960002b50f6d);5ce9c746b9a0660034769abd;17/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e25a1b56ff92e00027a352a);5dec10bef3609700028887a4;20/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e25bdde75e5340002efb491);5de71d91c46ae70002e5e4eb;20/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e25c8100eee8200028eeaaa);5de7a14fccd3f400029548b6;20/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e25d2405ab7460002d4dd1c);5ce9c746b9a0660034769abd;20/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;1;3;1;0.33;1.0;3;;6;5;0
ObjectId(5e25dd60821e41000266d00b);5da71b107fb7170002ad6e33;20/01/2020;MOINHO DO NORDESTE;Condor -  Campo Largo - Loteamento São José;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e2611719a7b370002b1ec0d);5de7a14fccd3f400029548b6;20/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e261d6f603de60002d99625);5dfc41c60c86380002cc5e8b;20/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Boa Vista;2;2;2;0.67;0.67;3;;6;3;0
ObjectId(5e26e9502d71e1000276015b);5dbc21b2e883f000021556ce;21/01/2020;MOINHO DO NORDESTE;Condor - Araucária - BR;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e26edb92d71e100027602d9);5dec10bef3609700028887a4;21/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e26fa09ff99f80002cd7b81);5cf2d2b730c6300002c4c1a0;21/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e2759a2f91c750002a3ab06);5de3d6c048d3f900024ea7e3;21/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e299081e9669b00026f1a61);5d1fa4239445ca0002ad77d8;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Marechal;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e2996e3054026000242a504);5dea5a8b495b9d000273b486;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;0;0;0;0.0;0.0;3;;6;3;0
ObjectId(5e29aad46735e60002458bbc);5de7a14fccd3f400029548b6;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Boa Vista;1;2;1;0.33;0.67;3;;6;5;0
ObjectId(5e29aef03ff9bc0002d46a36);5ce897b9b9a066003474ac32;23/01/2020;MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e29af896735e60002458e57);5dd03193d974f4000213e579;23/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e29b0e13ff9bc0002d46aff);5d669adf3a6c7e0002b841f0;23/01/2020;MOINHO DO NORDESTE;Condor -  Londrina;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e29b41ad7f1a90002b9a79c);5daa32561f47c700024aa1f6;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Pinheirinho;1;1;1;0.33;0.33;3;;6;4;0
ObjectId(5e29b4d3d7f1a90002b9a879);5df52cea512e9100022dcd7b;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Umbará;0;2;0;0.0;0.67;3;;6;4;0
ObjectId(5e29caf76735e6000245a163);5dec10bef3609700028887a4;23/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e29d54b6735e6000245ace7);5d1574b198473f0002f113bc;23/01/2020;MOINHO DO NORDESTE;Condor -  Araucária - Bairro Costeira;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e29d748d7f1a90002b9ae59);5de6a61a0fff460002c0493f;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e29d8773ff9bc0002d48aae);5d16487bb67b2200027fd0b0;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Brasília;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e29e1c952c9d700028ac60a);5d1574b198473f0002f113bc;23/01/2020;MOINHO DO NORDESTE;Condor - Araucária - BR;1;1;1;0.33;0.33;3;;6;4;0
ObjectId(5e29f8375d2fa800028e2c38);5de6a61a0fff460002c0493f;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;0;0;1;0.0;0.0;3;;6;5;0
ObjectId(5e29ff984996e800022e4edc);5daa32561f47c700024aa1f6;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e2a255b4996e800022e687c);5dae645a554d5300020e450d;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Quitéria;0;2;0;0.0;0.67;3;;6;3;0
ObjectId(5e2a3e484f1d890002b5402e);5d90066411c9fd0002e7e431;23/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;0;2;1;0.0;0.67;3;;6;5;0
ObjectId(5e2aec19186d740002d46fa2);5dec10bef3609700028887a4;24/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e2aefd6344f370002765988);5de5665b64db250002bcc2ad;24/01/2020;MOINHO DO NORDESTE;Condor - Ponta Grossa - Centro;2;2;2;0.67;0.67;3;;6;5;0
ObjectId(5e2af281344f370002765cd3);5db0ed3108a9ce00021639c6;24/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;0;2;0;0.0;0.67;3;;6;4;0
ObjectId(5e2af367344f370002765df6);5d92a44ddaf60800023761b3;24/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e2b53abc3777f00028ac6f2);5de3d6c048d3f900024ea7e3;24/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;0;2;0;0.0;0.67;3;;6;3;0
ObjectId(5e2f01ddf770930002eaf185);5d1d3f4a382ec300021c0d56;27/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Iraí;0;2;0;0.0;0.67;3;;6;4;0
ObjectId(5e2f0bc806fe8a00023d382f);5d1d3f4a382ec300021c0d56;27/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;2;0;0.0;0.67;3;;6;4;0
ObjectId(5e2f0ed8f770930002eaf915);5dec10bef3609700028887a4;27/01/2020;MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;0;2;0;0.0;0.67;3;;6;3;0
ObjectId(5e2f1663c9ccf60002d1a37d);5dec10bef3609700028887a4;27/01/2020;MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e2f1a7a1e14210002582fa3);5dd674384fe0c0000245ea16;27/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e2f443cd959f200028f6192);5ce9c746b9a0660034769abd;27/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e2f77f5e3b3b4000284ecf7);5de3d6c048d3f900024ea7e3;27/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e30232cdba5cb0002abd15a);5db0ed3108a9ce00021639c6;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Umbará;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e304038d390c1000228af49);5de7a14fccd3f400029548b6;28/01/2020;MOINHO DO NORDESTE;Condor - Araucária - BR;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e30490a820add000291d592);5d1eb0ac05834f0002a6f85f;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Derosso;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e305624d390c1000228babd);5d92a44ddaf60800023761b3;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e305e3b05720a000218c581);5ce897b9b9a066003474ac32;28/01/2020;MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e306de74059840002451b16);5d1fa4239445ca0002ad77d8;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;0;0;1;0.0;0.0;3;;6;5;0
ObjectId(5e306e44d390c1000228c5ee);5e0147bd87e3f10002390449;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Ahú;2;2;2;0.67;0.67;3;;6;5;0
ObjectId(5e30772ef7fa900002337fd5);5dd03193d974f4000213e579;28/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e307c9ff7fa90000233810a);5dd03193d974f4000213e579;28/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e308f849117fc00022afc56);5de93585fbdfee0002c7bb24;28/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e32ba8d3b18d600026f2ac0);5dec10bef3609700028887a4;30/01/2020;MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e32d5e14336ab00024d4ecc);5ce9c746b9a0660034769abd;30/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Marechal;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e32eb43f6411c00028a7c26);5d1d3f4a382ec300021c0d56;30/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;3;0;0.0;1.0;3;;6;5;0
ObjectId(5e32f01727096600020dde3a);5ce9c746b9a0660034769abd;30/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e330b31a3843600028f11a2);5ce9c746b9a0660034769abd;30/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e331a7d32584100020f9a7c);5de3d6c048d3f900024ea7e3;30/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e3324da3dff6c00028f7039);5ce9c746b9a0660034769abd;30/01/2020;MOINHO DO NORDESTE;Condor - Colombo - Maracanã;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e34116f318f5600023838ae);5dec10bef3609700028887a4;31/01/2020;MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e34743cdb6abc000254499a);5ce9c746b9a0660034769abd;31/01/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e34af52cbe1fa0002124330);5de3d6c048d3f900024ea7e3;31/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;0;0;1;0.0;0.0;3;;6;5;0
ObjectId(5e38334ddd1c290002d2bcd0);5de71d91c46ae70002e5e4eb;03/02/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e3842a601948700022a0ea9);5e1de308d35962000264d677;03/02/2020;MOINHO DO NORDESTE;Condor - Curitiba - Sítio Cercado;2;2;2;0.67;0.67;3;;6;4;0
ObjectId(5e3843c775c15c00024b63b0);5d669adf3a6c7e0002b841f0;03/02/2020;MOINHO DO NORDESTE;Condor -  Londrina;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e38475275c15c00024b65d6);5d1fa4239445ca0002ad77d8;03/02/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;1;1;1;0.33;0.33;3;;6;5;0
ObjectId(5e3858e1103a7900021c11f3);5e1de308d35962000264d677;03/02/2020;MOINHO DO NORDESTE;Condor - Araucária - BR;2;2;2;0.67;0.67;3;;6;4;0
ObjectId(5e385bb6abdc340002d1bb90);5cc764c5e3cc6f00387529f3;03/02/2020;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;2;0;0.0;0.67;3;;6;5;0
ObjectId(5e386070abdc340002d1bfe2);5de71d91c46ae70002e5e4eb;03/02/2020;MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;0;1;0;0.0;0.33;3;;6;5;0
ObjectId(5e38a7ff02036d0002be2143);5de3d6c048d3f900024ea7e3;03/02/2020;MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;0;0;0;0.0;0.0;3;;0;5;0
ObjectId(5e39844a126cf60002e95806);5d16487bb67b2200027fd0b0;04/02/2020;MOINHO DO NORDESTE;Condor - Curitiba - Torres;1;2;1;0.33;0.67;3;;6;5;0
ObjectId(5e10bd6735f4cc0002c12e3b);5de7a14fccd3f400029548b6;04/01/2020;LOHN BIER;Mercadorama - Curitiba - Rebouças;4;12;4;0.33;1.0;12;;24;4;0
ObjectId(5e11855eeb37120002dcb7d9);5dcd1e4497f3a60002d3bcff;04/01/2020;LOHN BIER;Mercadorama - Curitiba - General Osório;1;9;2;0.08;0.75;12;;24;4;0
ObjectId(5e1185ce544ab90002758360);5dcd1e4497f3a60002d3bcff;04/01/2020;LOHN BIER;Walmart - Curitiba - Juvevê;5;5;6;0.42;0.42;12;;24;4;0
ObjectId(5e160eaa860a550002691692);5de7a14fccd3f400029548b6;08/01/2020;LOHN BIER;Big - Curitiba - Xaxim;4;11;4;0.33;0.92;12;;24;3;0
ObjectId(5e1624cddb37520002992314);5d5f29834aa445000265877a;08/01/2020;LOHN BIER;Walmart - Curitiba - Juvevê;6;6;6;0.5;0.5;12;;24;3;0
ObjectId(5e188b5fb57924000276aaa4);5dc7fe2a14a47c0002ed1745;10/01/2020;LOHN BIER;Big - Curitiba - Santa Felicidade;8;12;8;0.67;1.0;12;;24;3;0
ObjectId(5e18fd28596e600002591135);5dae1bdcfd8abd000253b680;10/01/2020;LOHN BIER;Walmart - Curitiba - Juvevê;2;6;3;0.17;0.5;12;;24;3;0
ObjectId(5e1c8b98a8184c0002dc5789);5e0b65ffd8f2720002fb1ea1;13/01/2020;LOHN BIER;Big - Curitiba - Av. Paraná;8;12;8;0.67;1.0;12;;24;5;0
ObjectId(5e1cc6b5c9d2b90002394728);5dba2ec821b78d000233c88e;13/01/2020;LOHN BIER;Big - Curitiba - Arthur Bernardes;11;12;11;0.92;1.0;12;;24;5;0
ObjectId(5e1cc778c9d2b900023947c2);5db24c0697ea550002b56add;13/01/2020;LOHN BIER;Big - Curitiba - Boa Vista;4;12;4;0.33;1.0;12;;24;5;0
ObjectId(5e1dc9a70e34e90002040e58);5dba2ec821b78d000233c88e;13/01/2020;LOHN BIER;Big - Curitiba - Portão;9;12;9;0.75;1.0;12;;24;5;0
ObjectId(5e1dd6412e13c1000266fff0);5daa32561f47c700024aa1f6;13/01/2020;LOHN BIER;Big - Curitiba - Pinheirinho;8;12;8;0.67;1.0;12;;24;5;0
ObjectId(5e1ff798c28a6e0002ea1f72);5dd03193d974f4000213e579;13/01/2020;LOHN BIER;Walmart - Curitiba - Juvevê;1;12;1;0.08;1.0;12;;24;3;0
ObjectId(5e25fd136992fc0002b51314);5d55d5b2bb4e0f0002312e00;20/01/2020;LOHN BIER;Walmart - Curitiba - Juvevê;6;12;6;0.5;1.0;12;;24;3;0
ObjectId(5e2b3679277c7500028b6ee2);5d1fa4239445ca0002ad77d8;24/01/2020;LOHN BIER;Walmart - Curitiba - Jardim das Américas;3;11;3;0.25;0.92;12;;24;4;0
ObjectId(5e2b367a44739f00026ee733);5d1fa4239445ca0002ad77d8;24/01/2020;LOHN BIER;Walmart - Curitiba - Jardim das Américas;3;11;3;0.25;0.92;12;;24;5;0
ObjectId(5e2b78a966242c00020a83e0);5de3d6c048d3f900024ea7e3;24/01/2020;LOHN BIER;Big - Curitiba - Portão;1;10;3;0.08;0.83;12;;24;5;0
ObjectId(5e2f433190f33b0002f1ef37);5dba2ec821b78d000233c88e;27/01/2020;LOHN BIER;Mercadorama - Curitiba - Comendador Araújo;0;12;0;0.0;1.0;12;;24;4;0
ObjectId(5e384cdb3b26a6000212f970);5ce9c746b9a0660034769abd;03/02/2020;LOHN BIER;Big - Curitiba - Torres;7;12;7;0.58;1.0;12;;24;5;0
ObjectId(5e1c75ca59393a000292a3cc);5dbcd300677cf500027903a3;13/01/2020;MOINHO DO NORDESTE;Condor - Joinville - América;0;1;0;0.0;0.33;3;;6;4;0
ObjectId(5e1c7aebfaafd70002392e19);5db1e96e6bfb460002e97388;13/01/2020;MOINHO DO NORDESTE;Condor - Joinville - Itaum;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e1ccc2d71ba110002ddc2b0);5e0fb5fa41abb700024869f9;13/01/2020;MOINHO DO NORDESTE;Condor -  Castro;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e206835dbbe650002a5003c);5e0eb537b2bb43000295fd6d;16/01/2020;MOINHO DO NORDESTE;Condor - Joinville - Itaum;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e20ac7d2a6b6500027f93c5);5e0eb537b2bb43000295fd6d;16/01/2020;MOINHO DO NORDESTE;Condor - Joinville - América;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e20de9206374b000295629f);5e0fb5fa41abb700024869f9;16/01/2020;MOINHO DO NORDESTE;Condor -  Castro;0;0;0;0.0;0.0;3;;6;3;0
ObjectId(5e25e5f3689e090002016fa4);5e0f58e5c1afd10002243dbb;20/01/2020;MOINHO DO NORDESTE;Condor - Joinville - Itaum;0;1;1;0.0;0.33;3;;6;5;0
ObjectId(5e2608fe62f30800023bde7e);5e1111c598775b0002236820;20/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;;6;3;0
ObjectId(5e262dd9603de60002d99d82);5e0fb5fa41abb700024869f9;20/01/2020;MOINHO DO NORDESTE;Condor -  Castro;0;0;0;0.0;0.0;3;;6;5;0
ObjectId(5e29e810d976d00002831503);5e1111c598775b0002236820;23/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e2a0e3c5d2fa800028e3304);5e0fb5fa41abb700024869f9;23/01/2020;MOINHO DO NORDESTE;Condor -  Castro;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e2a30cf5d2fa800028e3e7d);5dfef76eac05ba000287efb5;23/01/2020;MOINHO DO NORDESTE;Condor - Joinville - Itaum;0;0;0;0.0;0.0;3;;6;4;0
ObjectId(5e387024b4b68d0002e16350);5e1111c598775b0002236820;03/02/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;;6;5;0
